,Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType
2360,5408,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,54,48,49,47.98,47.98,MG mall,Other
2361,5409,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,55,49,50,48.74,48.74,DropAir,Other
2362,5410,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,56,50,51,48.79,48.79,DDN INC,Other
2363,5411,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,57,51,52,48.99,48.99,happysunnymall,Other
2364,5412,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,58,52,53,50.52,50.52,Lanning Street Beauty,Other
2365,5413,Philips Norelco HQ8 Dual Precision Replacement Heads,6/19/16,59,53,54,51.2,51.2,CrushOn,Other
2366,5666,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,2,2,1,11.23,11.23,Akaligo Store,Other
2367,5667,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,3,3,2,11.91,11.91,Mr. Medical,Other
2368,5668,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,4,4,3,12.48,12.48,EasyGlobalBuying,Other
2369,5669,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,5,5,4,12.99,12.99,OUTDOOR SPORTS,Other
2370,5670,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,6,6,5,13.18,13.18,V1-Store,Other
2371,5671,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,7,7,6,13.52,13.52,excelcycle,Other
2372,5672,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,8,8,7,13.61,13.61,Gatzies,Other
2373,5673,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,41,38,8,13.86,13.86,Gatzies,Other
2374,5674,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,9,9,9,13.98,13.98,BioD,Other
2375,5675,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,10,9,9,13.98,13.98,Happy Titan,Other
2376,5676,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,11,9,9,13.98,13.98,I M Survival,Other
2377,5677,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,13,11,10,14.2,14.2,Army Universe,Other
2378,5678,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,14,11,10,14.2,14.2,MidAtlantic Merchant,Other
2379,5679,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,15,12,11,14.49,14.49,BLISS ShOP,Other
2380,5680,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,1,1,12,7.99,14.66,Amazon.com,Amazon
2381,5681,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,16,13,13,15.07,15.07,Outdoor Shopping,Other
2382,5682,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,17,14,14,15.95,15.95,Dave 'n' Mark's,Other
2383,5683,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,18,15,15,15.99,15.99,MINDeyes,Other
2384,5684,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,19,16,16,16.39,16.39,eCop!,Other
2385,5685,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,20,17,17,16.85,16.85,Buffalo Gap Outfitters,Other
2386,5686,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,21,18,18,17.22,17.22,"SIM Supply, Inc.",Other
2387,5687,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,22,19,19,17.87,17.87,DDN INC,Other
2388,5688,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,23,20,20,17.89,17.89,Hot Deals Everyday,Other
2389,5689,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,24,21,21,17.9,17.9,Tempus & Co.,Other
2390,5690,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,25,22,22,17.92,17.92,Smile 'n Save™,Other
2391,5691,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,26,23,23,17.94,17.94,BikeSomeWhere,Other
2392,5692,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,42,39,24,18.23,18.23,MINDeyes,Other
2393,5693,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,27,24,25,18.84,18.84,MidwestProductsDepot,Other
2394,5694,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,28,25,26,18.89,18.89,TeaBoxes,Other
2395,5695,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,43,40,27,18.95,18.95,Smile 'n Save™,Other
2396,5696,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,29,26,28,19.7,19.7,Queen of Sales,Other
2397,5697,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,30,27,29,20.25,20.25,LeisurePro,Other
2398,5698,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,12,10,30,14,20.67,AA+ SELLER,FBA
2399,5699,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,31,28,31,20.85,20.85,Toys US,Other
2400,5700,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,32,29,32,21.51,21.51,Independence Fulfillment Services,Other
2401,5701,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,33,30,33,21.98,21.98,Bikewagon,Other
2402,5702,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,44,41,34,21.98,21.98,I M Survival,Other
2403,5703,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,34,31,35,22.9,22.9,Organizey,Other
2404,5704,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,45,42,36,22.99,22.99,Organizey,Other
2405,5705,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,35,32,37,25.03,25.03,Great Outdoors Depot,Other
2406,5706,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,36,33,38,26.86,26.86,TheDigitalOasis.,Other
2407,5707,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,37,34,39,28.21,28.21,shelproducts,Other
2408,5708,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,38,35,40,30.55,30.55,D-Prompt,Other
2409,5709,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,39,36,41,31.16,31.16,Commercial Sales,Other
2410,5710,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,40,37,42,31.91,31.91,Serving Your Success,Other
2411,5711,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,46,43,43,31.95,31.95,TMcommerce,Other
2412,5712,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,47,44,44,32,32,OJ Commerce,Other
2413,5713,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,51,47,45,36.99,36.99,Serving Your Success,Other
2414,5714,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,48,45,46,38.32,38.32,SuccessfullLife,Other
2415,5715,Repel 100 Insect Repellent 4 oz. Pump Spray Single Bottle,9/6/16,49,46,47,39.98,39.98,Global Wholesale Industries,Other
2416,5929,Sassy Developmental Bumpy Ball,8/30/16,1,1,1,5.7,5.7,OutTop,Other
2417,5930,Sassy Developmental Bumpy Ball,8/30/16,3,3,2,7.99,7.99,XIAOXIAOBIN STORE,Other
2418,5931,Sassy Developmental Bumpy Ball,8/30/16,4,4,3,8.99,8.99,Batoni Super Deals (Proudly Ships from USA),Other
2419,5932,Sassy Developmental Bumpy Ball,8/30/16,5,5,4,9.49,9.49,Go 4 Direction,Other
2420,5933,Sassy Developmental Bumpy Ball,8/30/16,6,6,5,9.81,9.81,BabyHaven,Other
2421,5934,Sassy Developmental Bumpy Ball,8/30/16,7,7,6,10.1,10.1,AlesyaMarkMax,Other
2422,5935,Sassy Developmental Bumpy Ball,8/30/16,8,8,7,10.71,10.71,V1-Store,Other
2423,5936,Sassy Developmental Bumpy Ball,8/30/16,9,9,8,10.95,10.95,Media Excellence,Other
2424,5937,Sassy Developmental Bumpy Ball,8/30/16,10,10,9,10.98,10.98,EasyGlobalBuying,Other
2425,5938,Sassy Developmental Bumpy Ball,8/30/16,11,11,10,11,11,Pinky's Store,Other
2426,5939,Sassy Developmental Bumpy Ball,8/30/16,12,12,11,12.31,12.31,BabyAge,Other
2427,5940,Sassy Developmental Bumpy Ball,8/30/16,13,12,11,12.31,12.31,BabyEarth,Other
2428,5941,Sassy Developmental Bumpy Ball,8/30/16,14,13,12,12.55,12.55,Happy Titan,Other
2429,5942,Sassy Developmental Bumpy Ball,8/30/16,2,2,13,6.49,12.78,Amazon.com,Amazon
2430,5943,Sassy Developmental Bumpy Ball,8/30/16,15,14,14,12.87,12.87,e-choices,Other
2431,5944,Sassy Developmental Bumpy Ball,8/30/16,81,70,14,12.87,12.87,e-choices,Other
2432,5945,Sassy Developmental Bumpy Ball,8/30/16,82,70,14,12.87,12.87,e-choices,Other
2433,5946,Sassy Developmental Bumpy Ball,8/30/16,83,70,14,12.87,12.87,e-choices,Other
2434,5947,Sassy Developmental Bumpy Ball,8/30/16,91,72,14,12.87,12.87,e-choices,Other
2435,5948,Sassy Developmental Bumpy Ball,8/30/16,92,72,14,12.87,12.87,e-choices,Other
2436,5949,Sassy Developmental Bumpy Ball,8/30/16,93,72,14,12.87,12.87,e-choices,Other
2437,5950,Sassy Developmental Bumpy Ball,8/30/16,94,72,14,12.87,12.87,e-choices,Other
2438,5951,Sassy Developmental Bumpy Ball,8/30/16,95,72,14,12.87,12.87,e-choices,Other
2439,5952,Sassy Developmental Bumpy Ball,8/30/16,96,72,14,12.87,12.87,e-choices,Other
2440,5953,Sassy Developmental Bumpy Ball,8/30/16,97,72,14,12.87,12.87,e-choices,Other
2441,5954,Sassy Developmental Bumpy Ball,8/30/16,98,72,14,12.87,12.87,e-choices,Other
2442,5955,Sassy Developmental Bumpy Ball,8/30/16,101,74,14,12.87,12.87,e-choices,Other
2443,5956,Sassy Developmental Bumpy Ball,8/30/16,16,15,15,13.76,13.76,C & M Trade,Other
2444,5957,Sassy Developmental Bumpy Ball,8/30/16,17,16,16,14.98,14.98,lovetosell123,Other
2445,5958,Sassy Developmental Bumpy Ball,8/30/16,18,17,17,14.99,14.99,Queen of Sales,Other
2446,5959,Sassy Developmental Bumpy Ball,8/30/16,21,20,18,16.53,16.53,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other
2447,5960,Sassy Developmental Bumpy Ball,8/30/16,22,21,19,16.99,16.99,Sale.J,Other
2448,5961,Sassy Developmental Bumpy Ball,8/30/16,23,22,20,18.17,18.17,Macro Baby,Other
2449,5962,Sassy Developmental Bumpy Ball,8/30/16,24,23,21,18.59,18.59,Tong Shop,Other
2450,5963,Sassy Developmental Bumpy Ball,8/30/16,25,24,22,18.72,18.72,Aurora Store19,Other
2451,5964,Sassy Developmental Bumpy Ball,8/30/16,84,71,22,18.72,18.72,Aurora Store19,Other
2452,5965,Sassy Developmental Bumpy Ball,8/30/16,85,71,22,18.72,18.72,Aurora Store19,Other
2453,5966,Sassy Developmental Bumpy Ball,8/30/16,99,73,22,18.72,18.72,Aurora Store19,Other
2454,5967,Sassy Developmental Bumpy Ball,8/30/16,100,73,22,18.72,18.72,Aurora Store19,Other
2455,5968,Sassy Developmental Bumpy Ball,8/30/16,26,25,23,18.81,18.81,shelproducts,Other
2456,5969,Sassy Developmental Bumpy Ball,8/30/16,29,28,24,19,19,Wife & 3 Kids,Other
2457,5970,Sassy Developmental Bumpy Ball,8/30/16,30,29,25,19.5,19.5,Oasis 740 Marketing,Other
2458,5971,Sassy Developmental Bumpy Ball,8/30/16,31,30,26,21.65,21.65,essenterprisesltd,Other
2459,5972,Sassy Developmental Bumpy Ball,8/30/16,19,18,27,15.38,21.67,MINKE,FBA
2460,5973,Sassy Developmental Bumpy Ball,8/30/16,20,19,28,15.39,21.68,Charles Brian Retail,FBA
2461,5974,Sassy Developmental Bumpy Ball,8/30/16,32,31,29,23.01,23.01,Cyberbuy,Other
2462,5975,Sassy Developmental Bumpy Ball,8/30/16,33,32,30,24,24,NUTRINAL Shop,Other
2463,5976,Sassy Developmental Bumpy Ball,8/30/16,27,26,31,18.95,25.24,allthezethings,FBA
2464,5977,Sassy Developmental Bumpy Ball,8/30/16,28,27,32,19,25.29,B & C Boutique,FBA
2465,5978,Sassy Developmental Bumpy Ball,8/30/16,35,34,33,27.06,27.06,"Regalo, JP.",Other
2466,5979,Sassy Developmental Bumpy Ball,8/30/16,36,35,34,28,28,Selling_Genius,Other
2467,5980,Sassy Developmental Bumpy Ball,8/30/16,37,36,35,28.18,28.18,NINJA HANZOU,Other
2468,5981,Sassy Developmental Bumpy Ball,8/30/16,38,37,36,28.45,28.45,JWD Products,Other
2469,5982,Sassy Developmental Bumpy Ball,8/30/16,39,38,37,28.89,28.89,JP AWESOME,Other
2470,5983,Sassy Developmental Bumpy Ball,8/30/16,40,39,38,29,29,dallastexasmedia,Other
2471,5984,Sassy Developmental Bumpy Ball,8/30/16,41,40,39,29.27,29.27,WTC.Japan,Other
2472,5985,Sassy Developmental Bumpy Ball,8/30/16,42,41,40,29.29,29.29,Japanese samurai seller,Other
2473,5986,Sassy Developmental Bumpy Ball,8/30/16,43,42,41,29.91,29.91,Arigato Shop,Other
2474,5988,Sassy Developmental Bumpy Ball,8/30/16,45,43,42,30.1,30.1,K-I-M-JAPAN,Other
2475,5987,Sassy Developmental Bumpy Ball,8/30/16,44,43,42,30.1,30.1,NIPPON EE SHOP,Other
2476,5989,Sassy Developmental Bumpy Ball,8/30/16,46,44,43,30.31,30.31,K-World,Other
2477,5990,Sassy Developmental Bumpy Ball,8/30/16,47,45,44,30.48,30.48,Erez Albo,Other
2478,5991,Sassy Developmental Bumpy Ball,8/30/16,48,46,45,30.64,30.64,Planet Online,Other
2479,5992,Sassy Developmental Bumpy Ball,8/30/16,49,47,46,30.66,30.66,cherry-woods,Other
2480,5993,Sassy Developmental Bumpy Ball,8/30/16,50,48,47,30.75,30.75,n-Lion,Other
2481,5994,Sassy Developmental Bumpy Ball,8/30/16,51,49,48,30.79,30.79,JAPANESE brands,Other
2482,5995,Sassy Developmental Bumpy Ball,8/30/16,52,50,49,31.04,31.04,Awesome Goods Japan,Other
2483,5996,Sassy Developmental Bumpy Ball,8/30/16,34,33,50,24.99,31.28,4 TECH,FBA
2484,5997,Sassy Developmental Bumpy Ball,8/30/16,53,51,51,31.75,31.75,Zendo Japan,Other
2485,5998,Sassy Developmental Bumpy Ball,8/30/16,54,52,52,31.99,31.99,grambox,Other
2486,5999,Sassy Developmental Bumpy Ball,8/30/16,55,53,53,32.35,32.35,10chanshop,Other
2487,6000,Sassy Developmental Bumpy Ball,8/30/16,56,54,54,32.9,32.9,ＴＫＧ．ＣＯＭ,Other
2488,6001,Sassy Developmental Bumpy Ball,8/30/16,57,55,55,32.94,32.94,Great Ways and great Days,Other
2489,6002,Sassy Developmental Bumpy Ball,8/30/16,58,56,56,32.99,32.99,HousingSquad,Other
2490,6003,Sassy Developmental Bumpy Ball,8/30/16,59,57,57,33.13,33.13,Happiness(It will be shipped politely from Japan),Other
2491,6004,Sassy Developmental Bumpy Ball,8/30/16,60,58,58,34.47,34.47,kkcykshop,Other
2492,6005,Sassy Developmental Bumpy Ball,8/30/16,61,59,59,34.48,34.48,Couselcall256,Other
2493,6006,Sassy Developmental Bumpy Ball,8/30/16,62,60,60,34.89,34.89,LifeStyle2015,Other
2494,6007,Sassy Developmental Bumpy Ball,8/30/16,63,61,61,35.3,35.3,Samurai Japon,Other
2495,6008,Sassy Developmental Bumpy Ball,8/30/16,64,62,62,36.87,36.87,BuyatHome,Other
2496,6009,Sassy Developmental Bumpy Ball,8/30/16,65,63,63,36.93,36.93,TokyofrogSHOP,Other
2497,6010,Sassy Developmental Bumpy Ball,8/30/16,66,64,64,37,37,Pivot Edge,Other
2498,6011,Sassy Developmental Bumpy Ball,8/30/16,67,65,65,37.39,37.39,Last　Samurai,Other
2499,6012,Sassy Developmental Bumpy Ball,8/30/16,68,65,65,37.39,37.39,MAX TRADING,Other
2500,6013,Sassy Developmental Bumpy Ball,8/30/16,69,66,66,38.01,38.01,Ykhm Breeze,Other
2501,6014,Sassy Developmental Bumpy Ball,8/30/16,70,67,67,38.49,38.49,celebrities,Other
2502,6015,Sassy Developmental Bumpy Ball,8/30/16,71,68,68,38.84,38.84,MSK Sellers,Other
2503,6016,Sassy Developmental Bumpy Ball,8/30/16,72,69,69,39.74,39.74,"Japan shop Yamanaka: We can ship to outside USA (Europe, Asia, Oceania, Africa, etc.).",Other
2504,6017,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,2,2,1,11.4,11.4,BAP0006,Other
2505,6018,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,3,3,2,11.44,11.44,Xpress Auto Parts,Other
2506,6019,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,4,4,3,11.57,11.57,True Blue Parts,Other
2507,6021,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,6,5,4,11.8,11.8,Powersports911,Other
2508,6020,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,5,5,4,11.8,11.8,Purely Power Sports,Other
2509,6022,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,7,6,5,12.49,12.49,"BrandNewEngines, Inc",Other
2510,6023,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,8,7,6,12.88,12.88,ASC Auto Parts,Other
2511,6024,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,9,8,7,12.89,12.89,Zygmunt Motors Inc.,Other
2512,6025,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,10,9,8,12.99,12.99,Midway Auto Supply,Other
2513,6026,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,11,10,9,13.32,13.32,KSCOSupply,Other
2514,6027,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,12,11,10,13.97,13.97,toolboxsupply,Other
2515,6028,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,13,12,11,14.1,14.1,Outdoor Shopping,Other
2516,6029,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,14,13,12,14.21,14.21,BIC Warehouse,Other
2517,6030,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,15,14,13,14.57,14.57,SoFasCo Distributing,Other
2518,6031,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,1,1,14,7.88,14.67,Amazon.com,Amazon
2519,6032,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,16,15,15,14.84,14.84,Discount Car Care Products,Other
2520,6033,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,17,16,16,14.98,14.98,The Part Monster,Other
2521,6036,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,20,17,17,14.99,14.99,Heintz Brothers Automotive,Other
2522,6034,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,18,17,17,14.99,14.99,Hires Automotive,Other
2523,6035,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,19,17,17,14.99,14.99,rpmotive,Other
2524,6037,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,21,17,17,14.99,14.99,The Part Giant,Other
2525,6038,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,22,18,18,15,15,TheJungleStore,Other
2526,6039,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,23,19,19,15.38,15.38,Deal_Hunter,Other
2527,6040,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,24,20,20,15.44,15.44,Team FTO Store,Other
2528,6041,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,25,21,21,15.89,15.89,Fat Boy Tools,Other
2529,6042,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,26,22,22,15.94,15.94,Auto Barn,Other
2530,6043,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,27,23,23,16.38,16.38,Speedom Sports,Other
2531,6044,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,28,24,24,16.49,16.49,Koup's Cycle Shop Inc.,Other
2532,6045,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,29,25,25,16.51,16.51,Powersport Parts,Other
2533,6046,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,30,26,26,16.58,16.58,HARVARD MARINE,Other
2534,6047,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,31,27,27,16.65,16.65,Powersport Superstore,Other
2535,6048,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,32,28,28,17.47,17.47,FirstChoiceMarine,Other
2536,6049,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,51,46,29,17.65,17.65,Deal_Hunter,Other
2537,6050,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,33,29,30,17.77,17.77,Hardware World,Other
2538,6051,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,34,30,31,17.95,17.95,Buy DMi Inc,Other
2539,6052,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,35,31,32,18,18,Auto Parts Direct To You,Other
2540,6053,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,36,32,33,18.61,18.61,Green Canyon Outfitters,Other
2541,6054,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,37,33,34,18.93,18.93,ProMax Commerce,Other
2542,6055,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,38,34,35,18.98,18.98,Baxter Auto Parts,Other
2543,6056,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,39,35,36,20.04,20.04,aToolCrib,Other
2544,6057,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,40,36,37,20.16,20.16,eCop!,Other
2545,6058,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,41,37,38,20.76,20.76,Offshore Wake,Other
2546,6059,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,42,38,39,22.34,22.34,Rainier Part Shop,Other
2547,6060,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,43,39,40,22.98,22.98,AutoPartsWAY,Other
2548,6061,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,44,40,41,23.19,23.19,Boating Parts and Accessories,Other
2549,6062,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,45,41,42,23.4,23.4,SmithRV,Other
2550,6063,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,46,42,43,24.95,24.95,DataAlchemy,Other
2551,6064,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,52,47,44,26.16,26.16,Offshore Wake,Other
2552,6065,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,47,43,45,26.37,26.37,PartUSA,Other
2553,6066,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,48,44,46,27.09,27.09,7GIFTS,Other
2554,6067,Sea Foam SF-16 Motor Treatment - 16 oz.,6/21/16,49,45,47,27.91,27.91,Mr. Repairo,Other
2555,6215,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,4,4,1,19.94,19.94,Nutrition Depot,Other
2556,6216,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,1,1,2,14.36,19.99,Amazon.com,Amazon
2557,6217,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,7,7,3,20.49,20.49,"Soap.com (Quidsi Retail, an Amazon company)",Other
2558,6218,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,8,8,4,21.26,21.26,OxKom,Other
2559,6219,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,9,9,5,21.68,21.68,CG Trade,Other
2560,6220,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,10,10,6,21.7,21.7,"OIG Brand Management, LLC",Other
2561,6221,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,11,11,7,21.98,21.98,BioD,Other
2562,6222,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,12,12,8,22.07,22.07,Fast Ship Shops,Other
2563,6223,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,51,48,8,22.07,22.07,Fast Ship Shops,Other
2564,6224,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,13,13,9,22.14,22.14,Med Therapies,Other
2565,6225,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,52,49,10,22.78,22.78,Med Therapies,Other
2566,6226,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,15,15,11,22.88,22.88,Supplement Direct Ventures Inc,Other
2567,6227,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,16,16,12,23.08,23.08,Direct Home Supplies,Other
2568,6228,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,17,17,13,23.32,23.32,HerbsDaily,Other
2569,6229,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,2,2,14,17.99,23.62,Snirk Mercantile,FBA
2570,6230,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,19,19,15,23.77,23.77,HerbsPro,Other
2571,6231,"SmartyPants Kids Complete Gummy Vitamins: Multivitamin, Vitamin D3, B12 (Methylcobalamin), AND Omega 3 DHA / EPA Fish Oil, 120 count",8/31/16,20,20,16,23.88,23.88,Happy Haus,Other
